"gene","category"
"TraesPARA_EIv1.0_0094150","Ambiguous"
"TraesPARA_EIv1.0_0094180","Ambiguous"
"TraesPARA_EIv1.0_0094460","Ambiguous"
"TraesPARA_EIv1.0_0094950","Conserved"
"TraesPARA_EIv1.0_0095260","Conserved"
"TraesPARA_EIv1.0_0095300","Ambiguous"
"TraesPARA_EIv1.0_0095630","Ambiguous"
"TraesPARA_EIv1.0_0095640","Ambiguous"
"TraesPARA_EIv1.0_0095770","Conserved"
"TraesPARA_EIv1.0_0095790","Trans only"
"TraesPARA_EIv1.0_0095850","Ambiguous"
"TraesPARA_EIv1.0_0095970","Conserved"
"TraesPARA_EIv1.0_0096000","Cis + trans"
"TraesPARA_EIv1.0_0096050","Conserved"
"TraesPARA_EIv1.0_0096140","Ambiguous"
"TraesPARA_EIv1.0_0096790","Conserved"
"TraesPARA_EIv1.0_0096820","Ambiguous"
"TraesPARA_EIv1.0_0096980","Conserved"
"TraesPARA_EIv1.0_0097000","Conserved"
"TraesPARA_EIv1.0_0097020","Conserved"
"TraesPARA_EIv1.0_0097050","Conserved"
"TraesPARA_EIv1.0_0097340","Ambiguous"
"TraesPARA_EIv1.0_0098510","Trans only"
"TraesPARA_EIv1.0_0098730","Trans only"
"TraesPARA_EIv1.0_0099910","Trans only"
"TraesPARA_EIv1.0_0099920","Conserved"
"TraesPARA_EIv1.0_0100570","Ambiguous"
"TraesPARA_EIv1.0_0100950","Ambiguous"
"TraesPARA_EIv1.0_0100980","Conserved"
"TraesPARA_EIv1.0_0102250","Conserved"
"TraesPARA_EIv1.0_0102260","Conserved"
"TraesPARA_EIv1.0_0102800","Conserved"
"TraesPARA_EIv1.0_0102810","Ambiguous"
"TraesPARA_EIv1.0_0102820","Trans only"
"TraesPARA_EIv1.0_0102900","Trans only"
"TraesPARA_EIv1.0_0103800","Ambiguous"
"TraesPARA_EIv1.0_0106260","Ambiguous"
"TraesPARA_EIv1.0_0106680","Ambiguous"
"TraesPARA_EIv1.0_0106690","Ambiguous"
"TraesPARA_EIv1.0_0106700","Ambiguous"
"TraesPARA_EIv1.0_0107070","Ambiguous"
"TraesPARA_EIv1.0_0107330","Ambiguous"
"TraesPARA_EIv1.0_0107360","Ambiguous"
"TraesPARA_EIv1.0_0107370","Ambiguous"
"TraesPARA_EIv1.0_0107410","Conserved"
"TraesPARA_EIv1.0_0107420","Conserved"
"TraesPARA_EIv1.0_0107510","Ambiguous"
"TraesPARA_EIv1.0_0107680","Ambiguous"
"TraesPARA_EIv1.0_0107740","Ambiguous"
"TraesPARA_EIv1.0_0107780","Conserved"
"TraesPARA_EIv1.0_0107880","Trans only"
"TraesPARA_EIv1.0_0108760","Ambiguous"
"TraesPARA_EIv1.0_0109090","Ambiguous"
"TraesPARA_EIv1.0_0109260","Conserved"
"TraesPARA_EIv1.0_0109290","Conserved"
"TraesPARA_EIv1.0_0110680","Conserved"
"TraesPARA_EIv1.0_0110700","Ambiguous"
"TraesPARA_EIv1.0_0111010","Conserved"
"TraesPARA_EIv1.0_0111030","Ambiguous"
"TraesPARA_EIv1.0_0111050","Conserved"
"TraesPARA_EIv1.0_0111060","Trans only"
"TraesPARA_EIv1.0_0111280","Conserved"
"TraesPARA_EIv1.0_0111290","Cis only"
"TraesPARA_EIv1.0_0111700","Trans only"
"TraesPARA_EIv1.0_0111710","Trans only"
"TraesPARA_EIv1.0_0113190","Ambiguous"
"TraesPARA_EIv1.0_0113820","Ambiguous"
"TraesPARA_EIv1.0_0113860","Ambiguous"
"TraesPARA_EIv1.0_0114470","Trans only"
"TraesPARA_EIv1.0_0115320","Conserved"
"TraesPARA_EIv1.0_0116860","Cis only"
"TraesPARA_EIv1.0_0116980","Ambiguous"
"TraesPARA_EIv1.0_0117140","Ambiguous"
"TraesPARA_EIv1.0_0117410","Conserved"
"TraesPARA_EIv1.0_0117580","Conserved"
"TraesPARA_EIv1.0_0117800","Conserved"
"TraesPARA_EIv1.0_0117840","Compensatory"
"TraesPARA_EIv1.0_0117960","Cis only"
"TraesPARA_EIv1.0_0118050","Ambiguous"
"TraesPARA_EIv1.0_0118280","Conserved"
"TraesPARA_EIv1.0_0120080","Conserved"
"TraesPARA_EIv1.0_0122350","Ambiguous"
"TraesPARA_EIv1.0_0123200","Ambiguous"
"TraesPARA_EIv1.0_0123250","Ambiguous"
"TraesPARA_EIv1.0_0123660","Ambiguous"
"TraesPARA_EIv1.0_0123740","Ambiguous"
"TraesPARA_EIv1.0_0124250","Ambiguous"
"TraesPARA_EIv1.0_0124350","Conserved"
"TraesPARA_EIv1.0_0124600","Ambiguous"
"TraesPARA_EIv1.0_0125210","Conserved"
"TraesPARA_EIv1.0_0125900","Conserved"
"TraesPARA_EIv1.0_0125960","Ambiguous"
"TraesPARA_EIv1.0_0126110","Ambiguous"
"TraesPARA_EIv1.0_0126390","Ambiguous"
"TraesPARA_EIv1.0_0128350","Conserved"
"TraesPARA_EIv1.0_0128670","Ambiguous"
"TraesPARA_EIv1.0_0129070","Conserved"
"TraesPARA_EIv1.0_0129100","Ambiguous"
"TraesPARA_EIv1.0_0129670","Conserved"
"TraesPARA_EIv1.0_0130560","Conserved"
"TraesPARA_EIv1.0_0132070","Conserved"
"TraesPARA_EIv1.0_0134740","Ambiguous"
"TraesPARA_EIv1.0_0134780","Conserved"
"TraesPARA_EIv1.0_0135420","Conserved"
"TraesPARA_EIv1.0_0136930","Conserved"
"TraesPARA_EIv1.0_0137670","Conserved"
"TraesPARA_EIv1.0_0137690","Conserved"
"TraesPARA_EIv1.0_0138260","Trans only"
"TraesPARA_EIv1.0_0138430","Ambiguous"
"TraesPARA_EIv1.0_0138490","Conserved"
"TraesPARA_EIv1.0_0138740","Ambiguous"
"TraesPARA_EIv1.0_0138790","Conserved"
"TraesPARA_EIv1.0_0138950","Conserved"
"TraesPARA_EIv1.0_0139070","Ambiguous"
"TraesPARA_EIv1.0_0139490","Ambiguous"
"TraesPARA_EIv1.0_0140210","Conserved"
"TraesPARA_EIv1.0_0140480","Conserved"
"TraesPARA_EIv1.0_0142030","Ambiguous"
"TraesPARA_EIv1.0_0147400","Conserved"
"TraesPARA_EIv1.0_0148280","Conserved"
"TraesPARA_EIv1.0_0150890","Conserved"
"TraesPARA_EIv1.0_0150920","Conserved"
"TraesPARA_EIv1.0_0150970","Conserved"
"TraesPARA_EIv1.0_0151660","Conserved"
"TraesPARA_EIv1.0_0151680","Conserved"
"TraesPARA_EIv1.0_0151730","Trans only"
"TraesPARA_EIv1.0_0151750","Ambiguous"
"TraesPARA_EIv1.0_0151960","Conserved"
"TraesPARA_EIv1.0_0151970","Conserved"
"TraesPARA_EIv1.0_0151990","Ambiguous"
"TraesPARA_EIv1.0_0152000","Trans only"
"TraesPARA_EIv1.0_0152030","Ambiguous"
"TraesPARA_EIv1.0_0152120","Ambiguous"
"TraesPARA_EIv1.0_0152220","Conserved"
"TraesPARA_EIv1.0_0152260","Conserved"
"TraesPARA_EIv1.0_0152370","Ambiguous"
"TraesPARA_EIv1.0_0152430","Cis + trans"
"TraesPARA_EIv1.0_0152550","Ambiguous"
"TraesPARA_EIv1.0_0152930","Conserved"
"TraesPARA_EIv1.0_0152950","Conserved"
"TraesPARA_EIv1.0_0153080","Ambiguous"
"TraesPARA_EIv1.0_0153240","Ambiguous"
"TraesPARA_EIv1.0_0153330","Ambiguous"
"TraesPARA_EIv1.0_0153390","Conserved"
"TraesPARA_EIv1.0_0153610","Conserved"
"TraesPARA_EIv1.0_0153790","Ambiguous"
"TraesPARA_EIv1.0_0153940","Conserved"
"TraesPARA_EIv1.0_0154010","Conserved"
"TraesPARA_EIv1.0_0154170","Ambiguous"
"TraesPARA_EIv1.0_0154180","Ambiguous"
"TraesPARA_EIv1.0_0154210","Ambiguous"
"TraesPARA_EIv1.0_0154480","Conserved"
"TraesPARA_EIv1.0_0154510","Trans only"
"TraesPARA_EIv1.0_0154540","Cis only"
"TraesPARA_EIv1.0_0154590","Ambiguous"
"TraesPARA_EIv1.0_0154700","Trans only"
"TraesPARA_EIv1.0_0154790","Ambiguous"
"TraesPARA_EIv1.0_0154840","Ambiguous"
"TraesPARA_EIv1.0_0154850","Trans only"
"TraesPARA_EIv1.0_0155290","Conserved"
"TraesPARA_EIv1.0_0155350","Trans only"
"TraesPARA_EIv1.0_0155460","Conserved"
"TraesPARA_EIv1.0_0155660","Conserved"
"TraesPARA_EIv1.0_0155690","Conserved"
"TraesPARA_EIv1.0_0155850","Trans only"
"TraesPARA_EIv1.0_0155870","Ambiguous"
"TraesPARA_EIv1.0_0155900","Ambiguous"
"TraesPARA_EIv1.0_0155940","Ambiguous"
"TraesPARA_EIv1.0_0156040","Conserved"
"TraesPARA_EIv1.0_0156050","Conserved"
"TraesPARA_EIv1.0_0156200","Trans only"
"TraesPARA_EIv1.0_0156270","Conserved"
"TraesPARA_EIv1.0_0156770","Conserved"
"TraesPARA_EIv1.0_0156780","Ambiguous"
"TraesPARA_EIv1.0_0156820","Ambiguous"
"TraesPARA_EIv1.0_0156850","Ambiguous"
"TraesPARA_EIv1.0_0156870","Conserved"
"TraesPARA_EIv1.0_0157030","Conserved"
"TraesPARA_EIv1.0_0157090","Conserved"
"TraesPARA_EIv1.0_0157190","Conserved"
"TraesPARA_EIv1.0_0157210","Conserved"
"TraesPARA_EIv1.0_0157220","Ambiguous"
"TraesPARA_EIv1.0_0157880","Conserved"
"TraesPARA_EIv1.0_0157900","Ambiguous"
"TraesPARA_EIv1.0_0157970","Ambiguous"
"TraesPARA_EIv1.0_0158000","Conserved"
"TraesPARA_EIv1.0_0158060","Conserved"
"TraesPARA_EIv1.0_0158080","Conserved"
"TraesPARA_EIv1.0_0158130","Conserved"
"TraesPARA_EIv1.0_0158220","Conserved"
"TraesPARA_EIv1.0_0158240","Conserved"
"TraesPARA_EIv1.0_0158270","Ambiguous"
"TraesPARA_EIv1.0_0159540","Ambiguous"
"TraesPARA_EIv1.0_0160380","Conserved"
"TraesPARA_EIv1.0_0160880","Conserved"
"TraesPARA_EIv1.0_0160980","Conserved"
"TraesPARA_EIv1.0_0161010","Conserved"
"TraesPARA_EIv1.0_0161030","Ambiguous"
"TraesPARA_EIv1.0_0161170","Conserved"
"TraesPARA_EIv1.0_0161410","Conserved"
"TraesPARA_EIv1.0_0161600","Conserved"
"TraesPARA_EIv1.0_0161650","Conserved"
"TraesPARA_EIv1.0_0161760","Conserved"
"TraesPARA_EIv1.0_0161840","Conserved"
"TraesPARA_EIv1.0_0161920","Conserved"
"TraesPARA_EIv1.0_0161960","Conserved"
"TraesPARA_EIv1.0_0162070","Ambiguous"
"TraesPARA_EIv1.0_0162130","Ambiguous"
"TraesPARA_EIv1.0_0162220","Ambiguous"
"TraesPARA_EIv1.0_0162230","Ambiguous"
"TraesPARA_EIv1.0_0162250","Conserved"
"TraesPARA_EIv1.0_0162350","Ambiguous"
"TraesPARA_EIv1.0_0162450","Conserved"
"TraesPARA_EIv1.0_0162500","Conserved"
"TraesPARA_EIv1.0_0162680","Conserved"
"TraesPARA_EIv1.0_0162750","Ambiguous"
"TraesPARA_EIv1.0_0162880","Ambiguous"
"TraesPARA_EIv1.0_0163020","Ambiguous"
"TraesPARA_EIv1.0_0163040","Conserved"
"TraesPARA_EIv1.0_0163090","Ambiguous"
"TraesPARA_EIv1.0_0163100","Conserved"
"TraesPARA_EIv1.0_0163140","Ambiguous"
"TraesPARA_EIv1.0_0163200","Ambiguous"
"TraesPARA_EIv1.0_0163280","Conserved"
"TraesPARA_EIv1.0_0163360","Trans only"
"TraesPARA_EIv1.0_0163430","Ambiguous"
"TraesPARA_EIv1.0_0163560","Conserved"
"TraesPARA_EIv1.0_0163590","Conserved"
"TraesPARA_EIv1.0_0163750","Ambiguous"
"TraesPARA_EIv1.0_0163760","Conserved"
"TraesPARA_EIv1.0_0163770","Conserved"
"TraesPARA_EIv1.0_0163780","Ambiguous"
"TraesPARA_EIv1.0_0163800","Conserved"
"TraesPARA_EIv1.0_0163920","Conserved"
"TraesPARA_EIv1.0_0163970","Ambiguous"
"TraesPARA_EIv1.0_0164070","Ambiguous"
"TraesPARA_EIv1.0_0164370","Ambiguous"
"TraesPARA_EIv1.0_0164470","Ambiguous"
"TraesPARA_EIv1.0_0164590","Conserved"
"TraesPARA_EIv1.0_0164830","Ambiguous"
"TraesPARA_EIv1.0_0165430","Ambiguous"
"TraesPARA_EIv1.0_0165520","Conserved"
"TraesPARA_EIv1.0_0165540","Ambiguous"
"TraesPARA_EIv1.0_0165660","Ambiguous"
"TraesPARA_EIv1.0_0165690","Ambiguous"
"TraesPARA_EIv1.0_0165900","Cis + trans"
"TraesPARA_EIv1.0_0165920","Conserved"
"TraesPARA_EIv1.0_0166020","Conserved"
"TraesPARA_EIv1.0_0166350","Conserved"
"TraesPARA_EIv1.0_0166400","Conserved"
"TraesPARA_EIv1.0_0166460","Ambiguous"
"TraesPARA_EIv1.0_0166500","Conserved"
"TraesPARA_EIv1.0_0166540","Conserved"
"TraesPARA_EIv1.0_0166680","Ambiguous"
"TraesPARA_EIv1.0_0166760","Ambiguous"
"TraesPARA_EIv1.0_0166960","Ambiguous"
"TraesPARA_EIv1.0_0166980","Conserved"
"TraesPARA_EIv1.0_0167000","Ambiguous"
"TraesPARA_EIv1.0_0167140","Conserved"
"TraesPARA_EIv1.0_0167250","Conserved"
"TraesPARA_EIv1.0_0167280","Conserved"
"TraesPARA_EIv1.0_0167350","Ambiguous"
"TraesPARA_EIv1.0_0167370","Conserved"
"TraesPARA_EIv1.0_0167520","Ambiguous"
"TraesPARA_EIv1.0_0167580","Conserved"
"TraesPARA_EIv1.0_0167590","Ambiguous"
"TraesPARA_EIv1.0_0167600","Ambiguous"
"TraesPARA_EIv1.0_0167710","Trans only"
"TraesPARA_EIv1.0_0167810","Conserved"
"TraesPARA_EIv1.0_0167900","Conserved"
"TraesPARA_EIv1.0_0167940","Ambiguous"
"TraesPARA_EIv1.0_0167970","Ambiguous"
"TraesPARA_EIv1.0_0168370","Conserved"
"TraesPARA_EIv1.0_0169470","Ambiguous"
"TraesPARA_EIv1.0_0169510","Trans only"
"TraesPARA_EIv1.0_0169570","Ambiguous"
"TraesPARA_EIv1.0_0170010","Ambiguous"
"TraesPARA_EIv1.0_0170080","Conserved"
"TraesPARA_EIv1.0_0170110","Ambiguous"
"TraesPARA_EIv1.0_0170640","Conserved"
"TraesPARA_EIv1.0_0171290","Ambiguous"
"TraesPARA_EIv1.0_0171790","Conserved"
"TraesPARA_EIv1.0_0171890","Ambiguous"
"TraesPARA_EIv1.0_0171900","Ambiguous"
"TraesPARA_EIv1.0_0171950","Ambiguous"
"TraesPARA_EIv1.0_0172100","Conserved"
"TraesPARA_EIv1.0_0172310","Conserved"
"TraesPARA_EIv1.0_0172470","Conserved"
"TraesPARA_EIv1.0_0172510","Conserved"
"TraesPARA_EIv1.0_0172520","Ambiguous"
"TraesPARA_EIv1.0_0172590","Conserved"
"TraesPARA_EIv1.0_0172620","Ambiguous"
"TraesPARA_EIv1.0_0172890","Ambiguous"
"TraesPARA_EIv1.0_0172910","Conserved"
"TraesPARA_EIv1.0_0173090","Conserved"
"TraesPARA_EIv1.0_0173160","Conserved"
"TraesPARA_EIv1.0_0173200","Conserved"
"TraesPARA_EIv1.0_0173260","Ambiguous"
"TraesPARA_EIv1.0_0173440","Conserved"
"TraesPARA_EIv1.0_0173480","Trans only"
"TraesPARA_EIv1.0_0173490","Ambiguous"
"TraesPARA_EIv1.0_0173510","Conserved"
"TraesPARA_EIv1.0_0173580","Trans only"
"TraesPARA_EIv1.0_0173630","Ambiguous"
"TraesPARA_EIv1.0_0173650","Conserved"
"TraesPARA_EIv1.0_0173700","Conserved"
"TraesPARA_EIv1.0_0173840","Ambiguous"
"TraesPARA_EIv1.0_0173870","Ambiguous"
"TraesPARA_EIv1.0_0173980","Conserved"
"TraesPARA_EIv1.0_0174000","Ambiguous"
"TraesPARA_EIv1.0_0174010","Conserved"
"TraesPARA_EIv1.0_0174050","Conserved"
"TraesPARA_EIv1.0_0174140","Conserved"
"TraesPARA_EIv1.0_0174240","Conserved"
"TraesPARA_EIv1.0_0174490","Conserved"
"TraesPARA_EIv1.0_0174720","Ambiguous"
"TraesPARA_EIv1.0_0174770","Conserved"
"TraesPARA_EIv1.0_0174780","Conserved"
"TraesPARA_EIv1.0_0174810","Ambiguous"
"TraesPARA_EIv1.0_0175040","Conserved"
"TraesPARA_EIv1.0_0175130","Conserved"
"TraesPARA_EIv1.0_0175140","Ambiguous"
"TraesPARA_EIv1.0_0175300","Ambiguous"
"TraesPARA_EIv1.0_0175330","Ambiguous"
"TraesPARA_EIv1.0_0175390","Ambiguous"
"TraesPARA_EIv1.0_0175410","Ambiguous"
"TraesPARA_EIv1.0_0175430","Ambiguous"
"TraesPARA_EIv1.0_0175440","Ambiguous"
"TraesPARA_EIv1.0_0175700","Trans only"
"TraesPARA_EIv1.0_0175760","Ambiguous"
"TraesPARA_EIv1.0_0175770","Conserved"
"TraesPARA_EIv1.0_0175950","Conserved"
"TraesPARA_EIv1.0_0175970","Conserved"
"TraesPARA_EIv1.0_0176000","Conserved"
"TraesPARA_EIv1.0_0176120","Conserved"
"TraesPARA_EIv1.0_0176130","Conserved"
"TraesPARA_EIv1.0_0176490","Ambiguous"
"TraesPARA_EIv1.0_0176650","Ambiguous"
"TraesPARA_EIv1.0_0176810","Conserved"
"TraesPARA_EIv1.0_0176980","Conserved"
"TraesPARA_EIv1.0_0177070","Ambiguous"
"TraesPARA_EIv1.0_0177300","Conserved"
"TraesPARA_EIv1.0_0177310","Ambiguous"
"TraesPARA_EIv1.0_0177360","Conserved"
"TraesPARA_EIv1.0_0177420","Conserved"
"TraesPARA_EIv1.0_0177530","Ambiguous"
"TraesPARA_EIv1.0_0178890","Ambiguous"
"TraesPARA_EIv1.0_0178950","Ambiguous"
"TraesPARA_EIv1.0_0179030","Ambiguous"
"TraesPARA_EIv1.0_0179220","Conserved"
"TraesPARA_EIv1.0_0179240","Ambiguous"
"TraesPARA_EIv1.0_0179320","Ambiguous"
"TraesPARA_EIv1.0_0179330","Ambiguous"
"TraesPARA_EIv1.0_0179340","Conserved"
"TraesPARA_EIv1.0_0179370","Ambiguous"
"TraesPARA_EIv1.0_0179670","Ambiguous"
"TraesPARA_EIv1.0_0179680","Ambiguous"
"TraesPARA_EIv1.0_0179710","Ambiguous"
"TraesPARA_EIv1.0_0179840","Ambiguous"
"TraesPARA_EIv1.0_0180190","Ambiguous"
"TraesPARA_EIv1.0_0180650","Ambiguous"
"TraesPARA_EIv1.0_0180770","Conserved"
"TraesPARA_EIv1.0_0180820","Ambiguous"
"TraesPARA_EIv1.0_0180830","Ambiguous"
"TraesPARA_EIv1.0_0180870","Ambiguous"
"TraesPARA_EIv1.0_0182390","Conserved"
"TraesPARA_EIv1.0_0182800","Conserved"
"TraesPARA_EIv1.0_0183010","Ambiguous"
"TraesPARA_EIv1.0_0183050","Conserved"
"TraesPARA_EIv1.0_0183730","Ambiguous"
"TraesPARA_EIv1.0_0183770","Trans only"
"TraesPARA_EIv1.0_0184690","Ambiguous"
"TraesPARA_EIv1.0_0184830","Conserved"
"TraesPARA_EIv1.0_0185550","Conserved"
"TraesPARA_EIv1.0_0186090","Conserved"
"TraesPARA_EIv1.0_0186360","Conserved"
"TraesPARA_EIv1.0_0186620","Conserved"
"TraesPARA_EIv1.0_0186930","Conserved"
"TraesPARA_EIv1.0_0187300","Conserved"
"TraesPARA_EIv1.0_0187320","Ambiguous"
"TraesPARA_EIv1.0_0187620","Conserved"
"TraesPARA_EIv1.0_0187980","Conserved"
"TraesPARA_EIv1.0_0188050","Ambiguous"
"TraesPARA_EIv1.0_0188240","Conserved"
"TraesPARA_EIv1.0_0188530","Conserved"
"TraesPARA_EIv1.0_0188700","Trans only"
"TraesPARA_EIv1.0_0189370","Conserved"
"TraesPARA_EIv1.0_0189740","Conserved"
"TraesPARA_EIv1.0_0190620","Ambiguous"
"TraesPARA_EIv1.0_0191040","Ambiguous"
"TraesPARA_EIv1.0_0192160","Ambiguous"
"TraesPARA_EIv1.0_0192240","Ambiguous"
"TraesPARA_EIv1.0_0192260","Conserved"
"TraesPARA_EIv1.0_0192270","Ambiguous"
"TraesPARA_EIv1.0_0192300","Conserved"
"TraesPARA_EIv1.0_0192590","Conserved"
"TraesPARA_EIv1.0_0192620","Conserved"
"TraesPARA_EIv1.0_0192730","Conserved"
"TraesPARA_EIv1.0_0192930","Ambiguous"
"TraesPARA_EIv1.0_0192990","Ambiguous"
"TraesPARA_EIv1.0_0193350","Trans only"
"TraesPARA_EIv1.0_0193380","Ambiguous"
"TraesPARA_EIv1.0_0193610","Ambiguous"
"TraesPARA_EIv1.0_0193640","Ambiguous"
"TraesPARA_EIv1.0_0193650","Conserved"
"TraesPARA_EIv1.0_0193920","Ambiguous"
"TraesPARA_EIv1.0_0194070","Conserved"
"TraesPARA_EIv1.0_0194130","Ambiguous"
"TraesPARA_EIv1.0_0194210","Conserved"
"TraesPARA_EIv1.0_0194330","Conserved"
"TraesPARA_EIv1.0_0194440","Conserved"
"TraesPARA_EIv1.0_0194790","Conserved"
"TraesPARA_EIv1.0_0195390","Ambiguous"
"TraesPARA_EIv1.0_0195510","Conserved"
"TraesPARA_EIv1.0_0195570","Conserved"
"TraesPARA_EIv1.0_0195770","Conserved"
"TraesPARA_EIv1.0_0195780","Ambiguous"
"TraesPARA_EIv1.0_0195900","Ambiguous"
"TraesPARA_EIv1.0_0196070","Ambiguous"
"TraesPARA_EIv1.0_0196120","Trans only"
"TraesPARA_EIv1.0_0196150","Conserved"
"TraesPARA_EIv1.0_0196170","Conserved"
"TraesPARA_EIv1.0_0196540","Ambiguous"
"TraesPARA_EIv1.0_0196860","Trans only"
"TraesPARA_EIv1.0_0197510","Conserved"
"TraesPARA_EIv1.0_0197730","Ambiguous"
"TraesPARA_EIv1.0_0197800","Cis only"
"TraesPARA_EIv1.0_0197850","Ambiguous"
"TraesPARA_EIv1.0_0198080","Conserved"
"TraesPARA_EIv1.0_0198330","Conserved"
"TraesPARA_EIv1.0_0198400","Conserved"
"TraesPARA_EIv1.0_0198810","Ambiguous"
"TraesPARA_EIv1.0_0198880","Conserved"
"TraesPARA_EIv1.0_0198960","Conserved"
"TraesPARA_EIv1.0_0199110","Conserved"
"TraesPARA_EIv1.0_0200630","Conserved"
"TraesPARA_EIv1.0_0200780","Ambiguous"
"TraesPARA_EIv1.0_0200980","Ambiguous"
"TraesPARA_EIv1.0_0201050","Ambiguous"
"TraesPARA_EIv1.0_0201070","Ambiguous"
"TraesPARA_EIv1.0_0201080","Ambiguous"
"TraesPARA_EIv1.0_0201190","Conserved"
"TraesPARA_EIv1.0_0201200","Conserved"
"TraesPARA_EIv1.0_0201280","Trans only"
"TraesPARA_EIv1.0_0201320","Ambiguous"
"TraesPARA_EIv1.0_0202710","Ambiguous"
"TraesPARA_EIv1.0_0202720","Ambiguous"
"TraesPARA_EIv1.0_0204610","Conserved"
"TraesPARA_EIv1.0_0205050","Trans only"
"TraesPARA_EIv1.0_0207920","Cis + trans"
"TraesPARA_EIv1.0_0208000","Conserved"
"TraesPARA_EIv1.0_0208460","Conserved"
"TraesPARA_EIv1.0_0209460","Ambiguous"
"TraesPARA_EIv1.0_0209740","Conserved"
"TraesPARA_EIv1.0_0209800","Ambiguous"
"TraesPARA_EIv1.0_0209810","Ambiguous"
"TraesPARA_EIv1.0_0210390","Conserved"
"TraesPARA_EIv1.0_0210690","Ambiguous"
"TraesPARA_EIv1.0_0210700","Trans only"
"TraesPARA_EIv1.0_0210820","Conserved"
"TraesPARA_EIv1.0_0210860","Trans only"
"TraesPARA_EIv1.0_0210900","Conserved"
"TraesPARA_EIv1.0_0210920","Conserved"
"TraesPARA_EIv1.0_0211260","Ambiguous"
"TraesPARA_EIv1.0_0211520","Trans only"
"TraesPARA_EIv1.0_0211920","Ambiguous"
"TraesPARA_EIv1.0_0211980","Conserved"
"TraesPARA_EIv1.0_0211990","Cis only"
"TraesPARA_EIv1.0_0212080","Cis only"
"TraesPARA_EIv1.0_0212820","Conserved"
"TraesPARA_EIv1.0_0212840","Ambiguous"
"TraesPARA_EIv1.0_0213650","Conserved"
"TraesPARA_EIv1.0_0213830","Ambiguous"
"TraesPARA_EIv1.0_0213890","Ambiguous"
"TraesPARA_EIv1.0_0214070","Ambiguous"
"TraesPARA_EIv1.0_0214100","Conserved"
"TraesPARA_EIv1.0_0214310","Ambiguous"
"TraesPARA_EIv1.0_0214320","Conserved"
"TraesPARA_EIv1.0_0214530","Trans only"
"TraesPARA_EIv1.0_0214730","Ambiguous"
"TraesPARA_EIv1.0_0214890","Ambiguous"
"TraesPARA_EIv1.0_0214910","Ambiguous"
"TraesPARA_EIv1.0_0214930","Conserved"
"TraesPARA_EIv1.0_0215480","Conserved"
"TraesPARA_EIv1.0_0215570","Trans only"
"TraesPARA_EIv1.0_0215610","Conserved"
"TraesPARA_EIv1.0_0215620","Ambiguous"
"TraesPARA_EIv1.0_0215900","Cis + trans"
"TraesPARA_EIv1.0_0216360","Conserved"
"TraesPARA_EIv1.0_0216490","Trans only"
"TraesPARA_EIv1.0_0216500","Conserved"
"TraesPARA_EIv1.0_0216600","Conserved"
"TraesPARA_EIv1.0_0216820","Conserved"
"TraesPARA_EIv1.0_0217010","Conserved"
"TraesPARA_EIv1.0_0217180","Ambiguous"
"TraesPARA_EIv1.0_0217220","Conserved"
"TraesPARA_EIv1.0_0217290","Conserved"
"TraesPARA_EIv1.0_0217450","Conserved"
"TraesPARA_EIv1.0_0217580","Conserved"
"TraesPARA_EIv1.0_0217610","Ambiguous"
"TraesPARA_EIv1.0_0217630","Conserved"
"TraesPARA_EIv1.0_0217650","Ambiguous"
"TraesPARA_EIv1.0_0217820","Ambiguous"
"TraesPARA_EIv1.0_0218020","Ambiguous"
"TraesPARA_EIv1.0_0218180","Ambiguous"
"TraesPARA_EIv1.0_0218570","Ambiguous"
"TraesPARA_EIv1.0_0218580","Conserved"
"TraesPARA_EIv1.0_0218750","Ambiguous"
"TraesPARA_EIv1.0_0218760","Trans only"
"TraesPARA_EIv1.0_0218830","Cis + trans"
"TraesPARA_EIv1.0_0218860","Ambiguous"
"TraesPARA_EIv1.0_0218890","Ambiguous"
"TraesPARA_EIv1.0_0218900","Conserved"
"TraesPARA_EIv1.0_0218960","Conserved"
"TraesPARA_EIv1.0_0218970","Conserved"
"TraesPARA_EIv1.0_0219250","Ambiguous"
"TraesPARA_EIv1.0_0219300","Ambiguous"
"TraesPARA_EIv1.0_0219330","Conserved"
"TraesPARA_EIv1.0_0219400","Ambiguous"
"TraesPARA_EIv1.0_0219500","Ambiguous"
"TraesPARA_EIv1.0_0220190","Conserved"
"TraesPARA_EIv1.0_0220350","Ambiguous"
"TraesPARA_EIv1.0_0221340","Conserved"
"TraesPARA_EIv1.0_0221380","Trans only"
"TraesPARA_EIv1.0_0221400","Conserved"
"TraesPARA_EIv1.0_0221630","Conserved"
"TraesPARA_EIv1.0_0221720","Conserved"
"TraesPARA_EIv1.0_0221770","Conserved"
"TraesPARA_EIv1.0_0222080","Conserved"
"TraesPARA_EIv1.0_0222140","Conserved"
"TraesPARA_EIv1.0_0222290","Cis + trans"
"TraesPARA_EIv1.0_0222380","Ambiguous"
"TraesPARA_EIv1.0_0222400","Conserved"
"TraesPARA_EIv1.0_0222530","Conserved"
"TraesPARA_EIv1.0_0222620","Ambiguous"
"TraesPARA_EIv1.0_0222660","Ambiguous"
"TraesPARA_EIv1.0_0222670","Ambiguous"
"TraesPARA_EIv1.0_0222970","Trans only"
"TraesPARA_EIv1.0_0223000","Trans only"
"TraesPARA_EIv1.0_0223100","Conserved"
