"gene","category"
"TraesCS6D03G0880200","Cis only"
"TraesCS6D03G0887100","Ambiguous"
"TraesCS6D03G0889800","Ambiguous"
"TraesCS6D03G0890000","Cis + trans"
"TraesCS6D03G0892600","Conserved"
"TraesCS6D03G0892800","Cis + trans"
"TraesCS6D03G0893300","Ambiguous"
"TraesCS6D03G0894100","Ambiguous"
"TraesCS6D03G0894200","Compensatory"
"TraesCS6D03G0895900","Conserved"
"TraesCS6D03G0896000","Trans only"
"TraesCS6D03G0897200","Ambiguous"
"TraesCS6D03G0898700","Conserved"
"TraesCS6D03G0899000","Conserved"
"TraesCS6D03G0902800","Conserved"
"TraesCS6D03G0904100","Cis + trans"
"TraesCS6D03G0905400","Ambiguous"
"TraesCS6D03G0905700","Ambiguous"
"TraesCS6D03G0907900","Ambiguous"
"TraesCS6D03G0908000","Conserved"
"TraesCS6D03G0910300","Ambiguous"
"TraesCS6D03G0910500","Conserved"
"TraesCS6D03G0912400","Ambiguous"
"TraesCS6D03G0913900","Ambiguous"
"TraesCS6D03G0914100","Cis only"
"TraesCS6D03G0918400","Ambiguous"
"TraesCS6D03G0918700","Cis + trans"
"TraesCS6D03G0918900","Conserved"
"TraesCS6D03G0919100","Cis + trans"
"TraesCS6D03G0921400","Ambiguous"
"TraesCS6D03G0921500","Conserved"
"TraesCS6D03G0923100","Ambiguous"
"TraesCS6D03G0926900","Conserved"
"TraesCS6D03G0929200","Conserved"
"TraesCS6D03G0480200","Ambiguous"
"TraesCS6D03G0483800","Conserved"
"TraesCS6D03G0485200","Ambiguous"
"TraesCS6D03G0492500","Conserved"
"TraesCS6D03G0508400","Conserved"
"TraesCS6D03G0511100","Conserved"
"TraesCS6D03G0512200","Conserved"
"TraesCS6D03G0559800","Ambiguous"
"TraesCS6D03G0561900","Trans only"
"TraesCS7A03G0049900","Conserved"
"TraesCS7A03G0351400","Conserved"
"TraesCS7A03G0363900","Ambiguous"
"TraesCS7A03G0366300","Ambiguous"
"TraesCS7A03G0370100","Conserved"
"TraesCS7A03G0372200","Conserved"
"TraesCS7A03G0372800","Conserved"
"TraesCS7A03G0373200","Conserved"
"TraesCS7A03G0377000","Ambiguous"
"TraesCS7A03G0377400","Conserved"
"TraesCS7A03G0377600","Conserved"
"TraesCS7A03G0380500","Conserved"
"TraesCS7A03G0382100","Conserved"
"TraesCS7A03G0383500","Ambiguous"
"TraesCS7A03G0383700","Ambiguous"
"TraesCS7A03G0383800","Ambiguous"
"TraesCS7A03G0383900","Ambiguous"
"TraesCS7A03G0384100","Conserved"
"TraesCS7A03G0386600","Ambiguous"
"TraesCS7A03G0386900","Conserved"
"TraesCS7A03G0391600","Ambiguous"
"TraesCS7A03G0394400","Conserved"
"TraesCS7A03G0394500","Conserved"
"TraesCS7A03G0062900","Trans only"
"TraesCS7A03G0398400","Ambiguous"
"TraesCS7A03G0398800","Ambiguous"
"TraesCS7A03G0399400","Conserved"
"TraesCS7A03G0401100","Conserved"
"TraesCS7A03G0401200","Ambiguous"
"TraesCS7A03G0064200","Cis + trans"
"TraesCS7A03G0064400","Ambiguous"
"TraesCS7A03G0407600","Conserved"
"TraesCS7A03G0407900","Cis + trans"
"TraesCS7A03G0408200","Conserved"
"TraesCS7A03G0408300","Cis only"
"TraesCS7A03G0410900","Ambiguous"
"TraesCS7A03G0411100","Ambiguous"
"TraesCS7A03G0411400","Ambiguous"
"TraesCS7A03G0411700","Conserved"
"TraesCS7A03G0413100","Ambiguous"
"TraesCS7A03G0065200","Conserved"
"TraesCS7A03G0065900","Ambiguous"
"TraesCS7A03G0066300","Ambiguous"
"TraesCS7A03G0422700","Ambiguous"
"TraesCS7A03G0424700","Conserved"
"TraesCS7A03G0425000","Ambiguous"
"TraesCS7A03G0425900","Ambiguous"
"TraesCS7A03G0426600","Ambiguous"
"TraesCS7A03G0432800","Ambiguous"
"TraesCS7A03G0068200","Conserved"
"TraesCS7A03G0436700","Ambiguous"
"TraesCS7A03G0437000","Conserved"
"TraesCS7A03G0438100","Ambiguous"
"TraesCS7A03G0438300","Conserved"
"TraesCS7A03G0441600","Ambiguous"
"TraesCS7A03G0441900","Ambiguous"
"TraesCS7A03G0442700","Conserved"
"TraesCS7A03G0443500","Ambiguous"
"TraesCS7A03G0443600","Conserved"
"TraesCS7A03G0444400","Conserved"
"TraesCS7A03G0444700","Ambiguous"
"TraesCS7A03G0445300","Ambiguous"
"TraesCS7A03G0071200","Conserved"
"TraesCS7A03G0446100","Ambiguous"
"TraesCS7A03G0446200","Ambiguous"
"TraesCS7A03G0448100","Trans only"
"TraesCS7A03G0450700","Ambiguous"
"TraesCS7A03G0451500","Ambiguous"
"TraesCS7A03G0072700","Conserved"
"TraesCS7A03G0454100","Ambiguous"
"TraesCS7A03G0454200","Ambiguous"
"TraesCS7A03G0455000","Conserved"
"TraesCS7A03G0455300","Conserved"
"TraesCS7A03G0455400","Conserved"
"TraesCS7A03G0455900","Ambiguous"
"TraesCS7A03G0458700","Ambiguous"
"TraesCS7A03G0458800","Ambiguous"
"TraesCS7A03G0458900","Ambiguous"
"TraesCS7A03G0464000","Ambiguous"
"TraesCS7A03G0464300","Ambiguous"
"TraesCS7A03G0467200","Conserved"
"TraesCS7A03G0467600","Conserved"
"TraesCS7A03G0467700","Conserved"
"TraesCS7A03G0471800","Ambiguous"
"TraesCS7A03G0471900","Conserved"
"TraesCS7A03G0475600","Conserved"
"TraesCS7A03G0476100","Ambiguous"
"TraesCS7A03G0477200","Conserved"
"TraesCS7A03G0477700","Ambiguous"
"TraesCS7A03G0478200","Conserved"
"TraesCS7A03G0479000","Conserved"
"TraesCS7A03G0479300","Conserved"
"TraesCS7A03G0480000","Conserved"
"TraesCS7A03G0480100","Conserved"
"TraesCS7A03G0482500","Ambiguous"
"TraesCS7A03G0482900","Ambiguous"
"TraesCS7A03G0483300","Conserved"
"TraesCS7A03G0486400","Conserved"
"TraesCS7A03G0490500","Ambiguous"
"TraesCS7A03G0492500","Ambiguous"
"TraesCS7A03G0493200","Ambiguous"
"TraesCS7A03G0493900","Conserved"
"TraesCS7A03G0494100","Conserved"
"TraesCS7A03G0494500","Trans only"
"TraesCS7A03G0495100","Ambiguous"
"TraesCS7A03G0090800","Conserved"
"TraesCS7A03G0522400","Ambiguous"
"TraesCS7A03G0092300","Conserved"
"TraesCS7A03G0093800","Conserved"
"TraesCS7A03G0094900","Compensatory"
"TraesCS7A03G0531000","Conserved"
"TraesCS7A03G0531100","Conserved"
"TraesCS7A03G0531800","Conserved"
"TraesCS7A03G0008400","Trans only"
"TraesCS7A03G0535400","Ambiguous"
"TraesCS7A03G0096100","Ambiguous"
"TraesCS7A03G0537300","Ambiguous"
"TraesCS7A03G0096500","Compensatory"
"TraesCS7A03G0538500","Ambiguous"
"TraesCS7A03G0539000","Ambiguous"
"TraesCS7A03G0096700","Conserved"
"TraesCS7A03G0097100","Ambiguous"
"TraesCS7A03G0539500","Conserved"
"TraesCS7A03G0097300","Conserved"
"TraesCS7A03G0539800","Conserved"
"TraesCS7A03G0540800","Conserved"
"TraesCS7A03G0541100","Ambiguous"
"TraesCS7A03G0542700","Ambiguous"
"TraesCS7A03G0100100","Conserved"
"TraesCS7A03G0552300","Conserved"
"TraesCS7A03G0553400","Conserved"
"TraesCS7A03G0553600","Ambiguous"
"TraesCS7A03G0553800","Conserved"
"TraesCS7A03G0554100","Conserved"
"TraesCS7A03G0554300","Ambiguous"
"TraesCS7A03G0555500","Ambiguous"
"TraesCS7A03G0557100","Ambiguous"
"TraesCS7A03G0560100","Ambiguous"
"TraesCS7A03G0560900","Conserved"
"TraesCS7A03G0561700","Ambiguous"
"TraesCS7A03G0563500","Conserved"
"TraesCS7A03G0563600","Ambiguous"
"TraesCS7A03G0565100","Ambiguous"
"TraesCS7A03G0565600","Trans only"
"TraesCS7A03G0566400","Conserved"
"TraesCS7A03G0566800","Conserved"
"TraesCS7A03G0567700","Ambiguous"
"TraesCS7A03G0567900","Ambiguous"
"TraesCS7A03G0568500","Ambiguous"
"TraesCS7A03G0569000","Ambiguous"
"TraesCS7A03G0569600","Ambiguous"
"TraesCS7A03G0570000","Ambiguous"
"TraesCS7A03G0570300","Conserved"
"TraesCS7A03G0571100","Ambiguous"
"TraesCS7A03G0571200","Conserved"
"TraesCS7A03G0572400","Trans only"
"TraesCS7A03G0575300","Ambiguous"
"TraesCS7A03G0575400","Conserved"
"TraesCS7A03G0575500","Trans only"
"TraesCS7A03G0575700","Ambiguous"
"TraesCS7A03G0575800","Conserved"
"TraesCS7A03G0576400","Ambiguous"
"TraesCS7A03G0578700","Conserved"
"TraesCS7A03G0582100","Ambiguous"
"TraesCS7A03G0583100","Compensatory"
"TraesCS7A03G0587400","Ambiguous"
"TraesCS7A03G0593200","Ambiguous"
"TraesCS7A03G0593800","Ambiguous"
"TraesCS7A03G0117600","Conserved"
"TraesCS7A03G0610900","Trans only"
"TraesCS7A03G0612000","Conserved"
"TraesCS7A03G0612100","Conserved"
"TraesCS7A03G0612700","Conserved"
"TraesCS7A03G0613000","Ambiguous"
"TraesCS7A03G0121200","Conserved"
"TraesCS7A03G0615600","Conserved"
"TraesCS7A03G0617200","Conserved"
"TraesCS7A03G0617600","Ambiguous"
"TraesCS7A03G0123300","Conserved"
"TraesCS7A03G0125300","Compensatory"
"TraesCS7A03G0626800","Conserved"
"TraesCS7A03G0126000","Conserved"
"TraesCS7A03G0126100","Ambiguous"
"TraesCS7A03G0011100","Ambiguous"
"TraesCS7A03G0011300","Cis + trans"
"TraesCS7A03G0635400","Ambiguous"
"TraesCS7A03G0130100","Conserved"
"TraesCS7A03G0648000","Conserved"
"TraesCS7A03G0660000","Conserved"
"TraesCS7A03G0136300","Conserved"
"TraesCS7A03G0138000","Conserved"
"TraesCS7A03G0138700","Conserved"
"TraesCS7A03G0138800","Conserved"
"TraesCS7A03G0666500","Conserved"
"TraesCS7A03G0141500","Conserved"
"TraesCS7A03G0014200","Ambiguous"
"TraesCS7A03G0142200","Ambiguous"
"TraesCS7A03G0142800","Conserved"
"TraesCS7A03G0144600","Ambiguous"
"TraesCS7A03G0682600","Ambiguous"
"TraesCS7A03G0148100","Conserved"
"TraesCS7A03G0684200","Conserved"
"TraesCS7A03G0684800","Conserved"
"TraesCS7A03G0149100","Ambiguous"
"TraesCS7A03G0015400","Conserved"
"TraesCS7A03G0152700","Compensatory"
"TraesCS7A03G0154100","Conserved"
"TraesCS7A03G0154300","Ambiguous"
"TraesCS7A03G0155900","Ambiguous"
"TraesCS7A03G0156800","Cis only"
"TraesCS7A03G0160800","Ambiguous"
"TraesCS7A03G0017400","Ambiguous"
"TraesCS7A03G0019800","Conserved"
"TraesCS7A03G0020800","Conserved"
"TraesCS7A03G0190200","Conserved"
"TraesCS7A03G0190400","Conserved"
"TraesCS7A03G0022500","Cis + trans"
"TraesCS7A03G0197100","Conserved"
"TraesCS7A03G0209400","Conserved"
"TraesCS7A03G0209500","Ambiguous"
"TraesCS7A03G0211000","Ambiguous"
"TraesCS7A03G0212100","Conserved"
"TraesCS7A03G0215700","Ambiguous"
"TraesCS7A03G0216500","Cis only"
"TraesCS7A03G0227400","Conserved"
"TraesCS7A03G0240900","Conserved"
"TraesCS7A03G0245100","Conserved"
"TraesCS7A03G0030000","Ambiguous"
"TraesCS7A03G0245700","Ambiguous"
"TraesCS7A03G0030900","Ambiguous"
"TraesCS7A03G0031700","Ambiguous"
"TraesCS7A03G0263800","Ambiguous"
"TraesCS7A03G0033500","Ambiguous"
"TraesCS7A03G0281300","Ambiguous"
"TraesCS7A03G0037500","Conserved"
"TraesCS7A03G0037600","Ambiguous"
"TraesCS7A03G0284900","Ambiguous"
"TraesCS7A03G0285500","Conserved"
"TraesCS7A03G0288800","Ambiguous"
"TraesCS7A03G0038500","Cis only"
"TraesCS7A03G0039700","Ambiguous"
"TraesCS7A03G0040100","Ambiguous"
"TraesCS7A03G0297600","Ambiguous"
"TraesCS7A03G0298700","Conserved"
"TraesCS7A03G0299000","Ambiguous"
"TraesCS7A03G0299800","Ambiguous"
"TraesCS7A03G0307100","Ambiguous"
"TraesCS7A03G0307600","Cis + trans"
"TraesCS7A03G0307800","Cis only"
"TraesCS7A03G0041400","Conserved"
"TraesCS7A03G0309100","Ambiguous"
"TraesCS7A03G0041900","Ambiguous"
"TraesCS7A03G0042000","Ambiguous"
"TraesCS7A03G0313100","Ambiguous"
"TraesCS7A03G0313700","Ambiguous"
"TraesCS7A03G0313900","Conserved"
"TraesCS7A03G0315500","Conserved"
"TraesCS7A03G0043100","Cis + trans"
"TraesCS7A03G0317100","Ambiguous"
"TraesCS7A03G0043200","Ambiguous"
"TraesCS7A03G0043800","Trans only"
"TraesCS7A03G0318900","Cis only"
"TraesCS7A03G0320400","Cis only"
"TraesCS7A03G0322300","Conserved"
"TraesCS7A03G0045600","Ambiguous"
"TraesCS7A03G0331500","Conserved"
"TraesCS7A03G0332000","Conserved"
"TraesCS7A03G0332200","Conserved"
"TraesCS7A03G0332400","Ambiguous"
"TraesCS7A03G0336400","Conserved"
"TraesCS7A03G0339300","Conserved"
"TraesCS7A03G0802000","Conserved"
"TraesCS7A03G0810300","Ambiguous"
"TraesCS7A03G0821400","Conserved"
"TraesCS7A03G0832800","Conserved"
"TraesCS7A03G0833400","Conserved"
"TraesCS7A03G0839100","Ambiguous"
"TraesCS7A03G0839700","Ambiguous"
"TraesCS7A03G0840200","Conserved"
"TraesCS7A03G0840800","Conserved"
"TraesCS7A03G0841200","Ambiguous"
"TraesCS7A03G0841300","Conserved"
"TraesCS7A03G0841900","Ambiguous"
"TraesCS7A03G0842800","Conserved"
"TraesCS7A03G0842900","Ambiguous"
"TraesCS7A03G0843700","Conserved"
"TraesCS7A03G0843800","Conserved"
"TraesCS7A03G0845100","Conserved"
"TraesCS7A03G0845800","Ambiguous"
"TraesCS7A03G0845900","Ambiguous"
"TraesCS7A03G0847000","Conserved"
"TraesCS7A03G0858600","Ambiguous"
"TraesCS7A03G0859100","Conserved"
"TraesCS7A03G0859400","Conserved"
"TraesCS7A03G0860500","Conserved"
"TraesCS7A03G0860900","Trans only"
"TraesCS7A03G0870600","Ambiguous"
"TraesCS7A03G0871300","Conserved"
"TraesCS7A03G0873800","Conserved"
"TraesCS7A03G0877900","Conserved"
"TraesCS7A03G0878300","Conserved"
"TraesCS7A03G0880200","Ambiguous"
"TraesCS7A03G0882900","Ambiguous"
"TraesCS7A03G0883300","Ambiguous"
"TraesCS7A03G0884900","Ambiguous"
"TraesCS7A03G0885000","Conserved"
"TraesCS7A03G0886400","Conserved"
"TraesCS7A03G0886800","Conserved"
"TraesCS7A03G0890400","Conserved"
"TraesCS7A03G0891600","Trans only"
"TraesCS7A03G0891900","Conserved"
"TraesCS7A03G0893100","Conserved"
"TraesCS7A03G0894900","Conserved"
"TraesCS7A03G0895200","Conserved"
"TraesCS7A03G0898000","Conserved"
"TraesCS7A03G0898600","Ambiguous"
"TraesCS7A03G0901000","Conserved"
"TraesCS7A03G0904900","Trans only"
"TraesCS7A03G0905100","Ambiguous"
"TraesCS7A03G0905500","Ambiguous"
"TraesCS7A03G0905700","Ambiguous"
"TraesCS7A03G0906800","Conserved"
"TraesCS7A03G0933000","Conserved"
"TraesCS7A03G0933700","Ambiguous"
"TraesCS7A03G0934300","Conserved"
"TraesCS7A03G0934700","Ambiguous"
"TraesCS7A03G0941000","Ambiguous"
"TraesCS7A03G0946800","Ambiguous"
"TraesCS7A03G0946900","Ambiguous"
"TraesCS7A03G0954200","Ambiguous"
"TraesCS7A03G0954700","Ambiguous"
"TraesCS7A03G0955000","Conserved"
"TraesCS7A03G0955800","Ambiguous"
"TraesCS7A03G0956600","Ambiguous"
"TraesCS7A03G0958500","Conserved"
"TraesCS7A03G0959600","Cis only"
"TraesCS7A03G0964200","Ambiguous"
"TraesCS7A03G0964300","Conserved"
"TraesCS7A03G0964400","Conserved"
"TraesCS7A03G0973800","Cis + trans"
"TraesCS7A03G0973900","Conserved"
"TraesCS7A03G0974200","Ambiguous"
"TraesCS7A03G0976300","Conserved"
"TraesCS7A03G0978900","Conserved"
"TraesCS7A03G0982800","Conserved"
"TraesCS7A03G0983400","Conserved"
"TraesCS7A03G0983600","Ambiguous"
"TraesCS7A03G0983700","Conserved"
"TraesCS7A03G0986300","Conserved"
"TraesCS7A03G0986800","Conserved"
"TraesCS7A03G0987100","Ambiguous"
"TraesCS7A03G0987300","Conserved"
"TraesCS7A03G0989500","Conserved"
"TraesCS7A03G0990800","Conserved"
"TraesCS7A03G0991400","Conserved"
"TraesCS7A03G0991900","Conserved"
"TraesCS7A03G0993100","Ambiguous"
"TraesCS7A03G0993200","Ambiguous"
"TraesCS7A03G0993300","Ambiguous"
"TraesCS7A03G0993400","Trans only"
"TraesCS7A03G0995000","Ambiguous"
"TraesCS7A03G0997400","Ambiguous"
"TraesCS7A03G0998300","Ambiguous"
"TraesCS7A03G0998700","Ambiguous"
"TraesCS7A03G1001200","Ambiguous"
"TraesCS7A03G1001800","Conserved"
"TraesCS7A03G1003500","Ambiguous"
"TraesCS7A03G1005400","Ambiguous"
"TraesCS7A03G1005600","Conserved"
"TraesCS7A03G1006300","Ambiguous"
"TraesCS7A03G1006400","Conserved"
"TraesCS7A03G1007200","Conserved"
"TraesCS7A03G1007900","Conserved"
"TraesCS7A03G1009700","Conserved"
"TraesCS7A03G1015800","Conserved"
"TraesCS7A03G1016200","Conserved"
"TraesCS7A03G1017600","Ambiguous"
"TraesCS7A03G1017900","Conserved"
"TraesCS7A03G1022300","Ambiguous"
"TraesCS7A03G1022800","Conserved"
"TraesCS7A03G1030300","Ambiguous"
"TraesCS7A03G1032000","Ambiguous"
"TraesCS7A03G1054700","Conserved"
"TraesCS7A03G1058400","Conserved"
"TraesCS7A03G1062100","Cis only"
"TraesCS7A03G1064200","Ambiguous"
"TraesCS7A03G1064600","Conserved"
"TraesCS7A03G1065800","Cis + trans"
"TraesCS7A03G1066800","Ambiguous"
"TraesCS7A03G1069600","Ambiguous"
"TraesCS7A03G1069900","Conserved"
"TraesCS7A03G1081000","Ambiguous"
"TraesCS7A03G1081900","Ambiguous"
"TraesCS7A03G1085100","Conserved"
"TraesCS7A03G1087100","Ambiguous"
"TraesCS7A03G1091400","Conserved"
"TraesCS7A03G1092100","Ambiguous"
"TraesCS7A03G1095200","Ambiguous"
"TraesCS7A03G1095800","Ambiguous"
"TraesCS7A03G1099200","Conserved"
"TraesCS7A03G1111500","Conserved"
"TraesCS7A03G1112100","Ambiguous"
"TraesCS7A03G1120900","Ambiguous"
"TraesCS7A03G1121400","Ambiguous"
"TraesCS7A03G1123600","Conserved"
"TraesCS7A03G1124000","Ambiguous"
"TraesCS7A03G1125300","Ambiguous"
"TraesCS7A03G1153300","Ambiguous"
"TraesCS7A03G1153800","Conserved"
"TraesCS7A03G1156600","Conserved"
"TraesCS7A03G1157800","Conserved"
"TraesCS7A03G1157900","Ambiguous"
"TraesCS7A03G1158400","Conserved"
"TraesCS7A03G1159600","Conserved"
"TraesCS7A03G1161400","Conserved"
"TraesCS7A03G1161800","Conserved"
"TraesCS7A03G1166100","Ambiguous"
"TraesCS7A03G1166900","Conserved"
"TraesCS7A03G1167200","Conserved"
"TraesCS7A03G1171000","Conserved"
"TraesCS7A03G1171500","Conserved"
"TraesCS7A03G1176300","Conserved"
"TraesCS7A03G1179000","Conserved"
"TraesCS7A03G1182900","Conserved"
"TraesCS7A03G1185900","Ambiguous"
"TraesCS7A03G1186200","Ambiguous"
"TraesCS7A03G1187500","Compensatory"
"TraesCS7A03G1188500","Ambiguous"
"TraesCS7A03G1190100","Ambiguous"
"TraesCS7A03G1194600","Ambiguous"
"TraesCS7A03G1219000","Conserved"
"TraesCS7A03G1219600","Conserved"
"TraesCS7A03G1225900","Ambiguous"
"TraesCS7A03G1227400","Conserved"
"TraesCS7A03G1227600","Ambiguous"
"TraesCS7A03G1227700","Conserved"
"TraesCS7A03G1227900","Ambiguous"
"TraesCS7A03G1228000","Conserved"
"TraesCS7A03G1229000","Conserved"
"TraesCS7A03G1231500","Ambiguous"
"TraesCS7A03G1242000","Conserved"
"TraesCS7A03G1253800","Conserved"
"TraesCS7A03G1255100","Ambiguous"
"TraesCS7A03G1255700","Conserved"
"TraesCS7A03G1257300","Conserved"
"TraesCS7A03G1257400","Ambiguous"
"TraesCS7A03G1257900","Ambiguous"
"TraesCS7A03G1258800","Ambiguous"
"TraesCS7A03G1259000","Ambiguous"
"TraesCS7A03G1263400","Conserved"
"TraesCS7A03G1263800","Ambiguous"
"TraesCS7A03G1275100","Trans only"
"TraesCS7A03G1278100","Ambiguous"
"TraesCS7A03G1278800","Ambiguous"
"TraesCS7A03G1279000","Ambiguous"
"TraesCS7A03G1283300","Conserved"
"TraesCS7A03G1285000","Ambiguous"
"TraesCS7A03G1285300","Conserved"
"TraesCS7A03G1285700","Ambiguous"
"TraesCS7A03G1286000","Ambiguous"
"TraesCS7A03G1286100","Compensatory"
"TraesCS7A03G1286300","Ambiguous"
"TraesCS7A03G1288100","Cis only"
"TraesCS7A03G1288800","Ambiguous"
"TraesCS7A03G0731800","Ambiguous"
"TraesCS7A03G1295400","Ambiguous"
"TraesCS7A03G1296500","Conserved"
"TraesCS7A03G1313800","Ambiguous"
"TraesCS7A03G1321200","Ambiguous"
"TraesCS7A03G1321500","Trans only"
"TraesCS7A03G1322900","Conserved"
"TraesCS7A03G1327000","Ambiguous"
"TraesCS7A03G1330200","Conserved"
"TraesCS7A03G1332800","Conserved"
"TraesCS7A03G1336800","Ambiguous"
"TraesCS7A03G1338000","Ambiguous"
"TraesCS7A03G1363000","Conserved"
"TraesCS7A03G1368700","Conserved"
"TraesCS7A03G1374100","Ambiguous"
"TraesCS7A03G1388000","Ambiguous"
"TraesCS7A03G1388200","Conserved"
"TraesCS7A03G1389400","Conserved"
"TraesCS7A03G0745600","Ambiguous"
"TraesCS7A03G0752200","Conserved"
"TraesCS7A03G0756900","Conserved"
"TraesCS7A03G0757000","Conserved"
"TraesCS7A03G0760600","Conserved"
"TraesCS7A03G0762100","Ambiguous"
"TraesCS7A03G0762300","Conserved"
"TraesCS7A03G0765600","Conserved"
"TraesCS7A03G0765700","Conserved"
"TraesCS7A03G0767300","Conserved"
"TraesCS7A03G0768200","Conserved"
"TraesCS7A03G0770100","Ambiguous"
"TraesCS7A03G0771400","Conserved"
"TraesCS7A03G0771500","Trans only"
"TraesCS7A03G0771800","Ambiguous"
"TraesCS7A03G0772900","Conserved"
"TraesCS7A03G0773000","Conserved"
"TraesCS7A03G0779200","Conserved"
"TraesCS7A03G0779600","Conserved"
"TraesCS7A03G0780600","Conserved"
"TraesCS7A03G0783500","Ambiguous"
"TraesCS7A03G0783800","Ambiguous"
"TraesCS7A03G0784600","Ambiguous"
"TraesCS7A03G0785400","Conserved"
"TraesCS7A03G0786200","Trans only"
"TraesCS7A03G0792300","Conserved"
"TraesCS7B03G0229800","Ambiguous"
"TraesCS7B03G0233200","Conserved"
"TraesCS7B03G0255100","Cis + trans"
"TraesCS7B03G0255900","Conserved"
"TraesCS7B03G0256700","Conserved"
"TraesCS7B03G0262900","Ambiguous"
"TraesCS7B03G0263700","Conserved"
"TraesCS7B03G0272200","Conserved"
"TraesCS7B03G0287300","Ambiguous"
"TraesCS7B03G0288200","Ambiguous"
"TraesCS7B03G0289700","Ambiguous"
"TraesCS7B03G0290900","Conserved"
"TraesCS7B03G0291700","Ambiguous"
"TraesCS7B03G0292100","Conserved"
"TraesCS7B03G0292300","Ambiguous"
"TraesCS7B03G0293200","Ambiguous"
"TraesCS7B03G0294600","Ambiguous"
"TraesCS7B03G0294800","Conserved"
"TraesCS7B03G0296000","Conserved"
"TraesCS7B03G0297700","Conserved"
"TraesCS7B03G0297800","Conserved"
"TraesCS7B03G0297900","Conserved"
"TraesCS7B03G0301500","Conserved"
"TraesCS7B03G0302300","Ambiguous"
"TraesCS7B03G0303000","Compensatory"
"TraesCS7B03G0303900","Conserved"
"TraesCS7B03G0309000","Ambiguous"
"TraesCS7B03G0309200","Conserved"
"TraesCS7B03G0313900","Conserved"
"TraesCS7B03G0317600","Conserved"
"TraesCS7B03G0319700","Ambiguous"
"TraesCS7B03G0325100","Conserved"
"TraesCS7B03G0325300","Conserved"
"TraesCS7B03G0325400","Ambiguous"
"TraesCS7B03G0330500","Conserved"
"TraesCS7B03G0330600","Ambiguous"
"TraesCS7B03G0331200","Conserved"
"TraesCS7B03G0331300","Conserved"
"TraesCS7B03G0331700","Conserved"
"TraesCS7B03G0332000","Conserved"
"TraesCS7B03G0336200","Ambiguous"
"TraesCS7B03G0336500","Conserved"
"TraesCS7B03G0337000","Ambiguous"
"TraesCS7B03G0337900","Ambiguous"
"TraesCS7B03G0338000","Conserved"
"TraesCS7B03G0338100","Conserved"
"TraesCS7B03G0340200","Ambiguous"
"TraesCS7B03G0340500","Trans only"
"TraesCS7B03G0340800","Conserved"
"TraesCS7B03G0044600","Conserved"
"TraesCS7B03G0350300","Conserved"
"TraesCS7B03G0046900","Conserved"
"TraesCS7B03G0352500","Ambiguous"
"TraesCS7B03G0047800","Conserved"
"TraesCS7B03G0355500","Conserved"
"TraesCS7B03G0356000","Conserved"
"TraesCS7B03G0361900","Conserved"
"TraesCS7B03G0362100","Ambiguous"
"TraesCS7B03G0363600","Trans only"
"TraesCS7B03G0363800","Conserved"
"TraesCS7B03G0364600","Ambiguous"
"TraesCS7B03G0365800","Ambiguous"
"TraesCS7B03G0368200","Conserved"
"TraesCS7B03G0370600","Ambiguous"
"TraesCS7B03G0371300","Conserved"
"TraesCS7B03G0372300","Conserved"
"TraesCS7B03G0372700","Ambiguous"
"TraesCS7B03G0372800","Conserved"
"TraesCS7B03G0050900","Conserved"
"TraesCS7B03G0373600","Cis + trans"
"TraesCS7B03G0375700","Ambiguous"
"TraesCS7B03G0376600","Conserved"
"TraesCS7B03G0376800","Conserved"
"TraesCS7B03G0378400","Cis + trans"
"TraesCS7B03G0052400","Ambiguous"
"TraesCS7B03G0380300","Ambiguous"
"TraesCS7B03G0380600","Ambiguous"
"TraesCS7B03G0386000","Conserved"
"TraesCS7B03G0386300","Conserved"
"TraesCS7B03G0389000","Conserved"
"TraesCS7B03G0392000","Conserved"
"TraesCS7B03G0392300","Ambiguous"
"TraesCS7B03G0392700","Ambiguous"
"TraesCS7B03G0392800","Conserved"
"TraesCS7B03G0393000","Conserved"
"TraesCS7B03G0393800","Compensatory"
"TraesCS7B03G0395400","Conserved"
"TraesCS7B03G0396300","Ambiguous"
"TraesCS7B03G0396800","Ambiguous"
"TraesCS7B03G0396900","Conserved"
"TraesCS7B03G0398100","Conserved"
"TraesCS7B03G0398200","Ambiguous"
"TraesCS7B03G0401300","Cis only"
"TraesCS7B03G0402800","Ambiguous"
"TraesCS7B03G0405100","Ambiguous"
"TraesCS7B03G0405300","Ambiguous"
"TraesCS7B03G0407000","Conserved"
"TraesCS7B03G0408000","Conserved"
"TraesCS7B03G0417300","Ambiguous"
"TraesCS7B03G0423300","Conserved"
"TraesCS7B03G0424800","Conserved"
"TraesCS7B03G0434700","Conserved"
"TraesCS7B03G0434900","Conserved"
"TraesCS7B03G0436100","Ambiguous"
"TraesCS7B03G0060500","Ambiguous"
"TraesCS7B03G0060600","Ambiguous"
"TraesCS7B03G0449700","Conserved"
"TraesCS7B03G0516500","Conserved"
"TraesCS7B03G0094300","Conserved"
"TraesCS7B03G0573500","Ambiguous"
"TraesCS7B03G0577700","Ambiguous"
"TraesCS7B03G0579800","Conserved"
"TraesCS7B03G0101600","Conserved"
"TraesCS7B03G0014900","Conserved"
"TraesCS7B03G0015200","Ambiguous"
"TraesCS7B03G0112600","Conserved"
"TraesCS7B03G0125900","Conserved"
